gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,gamesStarted,decision,shotsAgainst,goalsAgainst,savePctg,shutouts,opponentAbbrev,pim,toi,playerId,playerName
2024020712,PHI,R,1/16/2025,0,0,Flyers,Islanders,1,W,29,3,0.896552,0,NYI,0,60:00:00,8481035,Samuel Ersson
2024020689,PHI,H,1/13/2025,0,0,Flyers,Panthers,1,W,23,3,0.869565,0,FLA,0,59:44:00,8481035,Samuel Ersson
2024020675,PHI,H,1/11/2025,0,0,Flyers,Ducks,1,W,22,0,1,1,ANA,0,60:00:00,8481035,Samuel Ersson
2024020657,PHI,H,1/9/2025,0,0,Flyers,Stars,1,L,22,3,0.863636,0,DAL,0,58:41:00,8481035,Samuel Ersson
2024020599,PHI,R,12/31/2024,0,0,Flyers,Sharks,1,W,15,0,1,0,SJS,0,40:00:00,8481035,Samuel Ersson
2024020568,PHI,R,12/28/2024,0,0,Flyers,Ducks,1,W,33,1,0.969697,0,ANA,0,60:00:00,8481035,Samuel Ersson
2024020550,PHI,R,12/23/2024,0,0,Flyers,Penguins,1,L,14,5,0.642857,0,PIT,0,40:00:00,8481035,Samuel Ersson
2024020535,PHI,H,12/21/2024,0,0,Flyers,Blue Jackets,1,W,25,4,0.84,0,CBJ,0,63:12:00,8481035,Samuel Ersson
2024020507,PHI,R,12/18/2024,0,0,Flyers,Red Wings,1,L,23,5,0.782609,0,DET,0,58:02:00,8481035,Samuel Ersson
2024020476,PHI,R,12/14/2024,0,0,Flyers,Wild,1,L,21,3,0.857143,0,MIN,0,57:46:00,8481035,Samuel Ersson
2024020449,PHI,R,12/10/2024,0,0,Flyers,Blue Jackets,1,W,18,3,0.833333,0,CBJ,0,60:00:00,8481035,Samuel Ersson
2024020441,PHI,H,12/8/2024,0,0,Flyers,Utah Hockey Club,1,L,25,4,0.84,0,UTA,0,57:16:00,8481035,Samuel Ersson
2024020240,PHI,H,11/11/2024,0,0,Flyers,Sharks,1,W,31,3,0.903226,0,SJS,0,65:00:00,8481035,Samuel Ersson
2024020225,PHI,R,11/9/2024,0,0,Flyers,Panthers,1,O,31,3,0.903226,0,FLA,0,64:47:00,8481035,Samuel Ersson
2024020175,PHI,H,11/2/2024,0,0,Flyers,Bruins,1,,8,0,1,0,BOS,0,7:36,8481035,Samuel Ersson
2024020162,PHI,H,10/31/2024,0,0,Flyers,Blues,1,W,21,1,0.952381,0,STL,0,59:53:00,8481035,Samuel Ersson
2024020148,PHI,R,10/29/2024,0,0,Flyers,Bruins,1,W,25,0,1,1,BOS,0,60:00:00,8481035,Samuel Ersson
2024020123,PHI,H,10/26/2024,0,0,Flyers,Wild,1,W,26,5,0.807692,0,MIN,0,59:44:00,8481035,Samuel Ersson
2024020092,PHI,H,10/22/2024,0,0,Flyers,Capitals,1,L,29,4,0.862069,0,WSH,0,60:00:00,8481035,Samuel Ersson
2024020082,PHI,H,10/19/2024,0,0,Flyers,Canucks,1,L,32,3,0.90625,0,VAN,0,59:38:00,8481035,Samuel Ersson
2024020071,PHI,R,10/17/2024,0,0,Flyers,Kraken,0,,5,1,0.8,0,SEA,0,15:18,8481035,Samuel Ersson
2024020056,PHI,R,10/15/2024,0,0,Flyers,Oilers,1,O,31,4,0.870968,0,EDM,0,60:56:00,8481035,Samuel Ersson
2024020022,PHI,R,10/11/2024,0,0,Flyers,Canucks,1,W,26,2,0.923077,0,VAN,0,65:00:00,8481035,Samuel Ersson
2024021304,DAL,R,4/16/2025,0,0,Stars,Predators,1,L,22,5,0.772727,0,NSH,0,40:00:00,8479979,Jake Oettinger
2024021286,DAL,R,4/14/2025,0,0,Stars,Red Wings,1,L,36,5,0.861111,0,DET,0,59:25:00,8479979,Jake Oettinger
2024021255,DAL,H,4/10/2025,0,0,Stars,Jets,1,L,35,4,0.885714,0,WPG,0,60:00:00,8479979,Jake Oettinger
2024021223,DAL,R,4/6/2025,0,0,Stars,Wild,1,O,41,3,0.926829,0,MIN,0,60:58:00,8479979,Jake Oettinger
2024021201,DAL,H,4/3/2025,0,0,Stars,Predators,1,W,29,1,0.965517,0,NSH,0,59:49:00,8479979,Jake Oettinger
2024021169,DAL,R,3/29/2025,0,0,Stars,Kraken,1,W,36,1,0.972222,0,SEA,0,60:00:00,8479979,Jake Oettinger
2024021141,DAL,R,3/26/2025,0,0,Stars,Oilers,1,W,44,3,0.931818,0,EDM,0,60:00:00,8479979,Jake Oettinger
2024021127,DAL,H,3/24/2025,0,0,Stars,Wild,1,W,32,0,1,1,MIN,0,60:00:00,8479979,Jake Oettinger
2024021105,DAL,H,3/22/2025,0,0,Stars,Flyers,1,W,24,2,0.916667,0,PHI,0,60:09:00,8479979,Jake Oettinger
2024021083,DAL,H,3/18/2025,0,0,Stars,Ducks,1,W,25,3,0.88,0,ANA,0,62:09:00,8479979,Jake Oettinger
2024021067,DAL,R,3/16/2025,0,0,Stars,Avalanche,1,O,35,4,0.885714,0,COL,0,60:34:00,8479979,Jake Oettinger
2024021051,DAL,R,3/14/2025,0,0,Stars,Jets,1,L,22,4,0.818182,0,WPG,0,60:00:00,8479979,Jake Oettinger
2024021011,DAL,R,3/8/2025,0,0,Stars,Oilers,1,L,27,5,0.814815,0,EDM,0,57:53:00,8479979,Jake Oettinger
2024020994,DAL,H,3/6/2025,0,0,Stars,Flames,1,W,28,2,0.928571,0,CGY,0,64:17:00,8479979,Jake Oettinger
2024020964,DAL,H,3/2/2025,0,0,Stars,Blues,1,W,42,3,0.928571,0,STL,0,60:00:00,8479979,Jake Oettinger
2024020946,DAL,H,2/28/2025,0,0,Stars,Kings,1,W,31,2,0.935484,0,LAK,0,59:54:00,8479979,Jake Oettinger
2024020924,DAL,R,2/25/2025,0,0,Stars,Blue Jackets,1,L,28,5,0.821429,0,CBJ,0,56:21:00,8479979,Jake Oettinger
2024020913,DAL,R,2/23/2025,0,0,Stars,Islanders,1,W,37,3,0.918919,0,NYI,0,60:00:00,8479979,Jake Oettinger
2024020875,DAL,R,2/7/2025,0,0,Stars,Kings,1,O,37,4,0.891892,0,LAK,0,65:00:00,8479979,Jake Oettinger
2024020856,DAL,R,2/4/2025,0,0,Stars,Ducks,1,L,28,2,0.928571,0,ANA,0,57:52:00,8479979,Jake Oettinger
2024020823,DAL,H,1/31/2025,0,0,Stars,Canucks,1,W,29,3,0.896552,0,VAN,0,60:00:00,8479979,Jake Oettinger
2024020805,DAL,R,1/28/2025,0,0,Stars,Golden Knights,1,W,28,3,0.892857,0,VGK,0,60:20:00,8479979,Jake Oettinger
2024020774,DAL,H,1/24/2025,0,0,Stars,Golden Knights,1,W,21,3,0.857143,0,VGK,0,60:00:00,8479979,Jake Oettinger
2024020753,DAL,H,1/21/2025,0,0,Stars,Hurricanes,1,L,19,2,0.894737,0,CAR,0,58:01:00,8479979,Jake Oettinger
2024020739,DAL,H,1/19/2025,0,0,Stars,Red Wings,1,W,34,1,0.970588,0,DET,0,59:50:00,8479979,Jake Oettinger
2024020715,DAL,H,1/16/2025,0,0,Stars,Canadiens,1,L,23,2,0.913043,0,MTL,0,57:10:00,8479979,Jake Oettinger
2024020693,DAL,R,1/14/2025,0,0,Stars,Maple Leafs,1,W,28,1,0.964286,0,TOR,0,60:00:00,8479979,Jake Oettinger
2024020673,DAL,R,1/11/2025,0,0,Stars,Canadiens,1,W,31,1,0.967742,0,MTL,0,65:00:00,8479979,Jake Oettinger
2024020643,DAL,R,1/7/2025,0,0,Stars,Rangers,1,W,26,4,0.846154,0,NYR,0,62:17:00,8479979,Jake Oettinger
2024020628,DAL,H,1/4/2025,0,0,Stars,Utah Hockey Club,1,W,35,2,0.942857,0,UTA,0,63:01:00,8479979,Jake Oettinger
2024020608,DAL,H,1/2/2025,0,0,Stars,Senators,1,W,13,2,0.846154,0,OTT,0,59:38:00,8479979,Jake Oettinger
2024020577,DAL,R,12/29/2024,0,0,Stars,Blackhawks,1,W,25,1,0.96,0,CHI,0,60:00:00,8479979,Jake Oettinger
2024020563,DAL,H,12/27/2024,0,0,Stars,Wild,1,O,18,3,0.833333,0,MIN,0,60:35:00,8479979,Jake Oettinger
2024020525,DAL,H,12/20/2024,0,0,Stars,Rangers,1,L,29,2,0.931034,0,NYR,0,57:48:00,8479979,Jake Oettinger
2024020508,DAL,H,12/18/2024,0,0,Stars,Maple Leafs,1,L,12,4,0.666667,0,TOR,0,40:00:00,8479979,Jake Oettinger
2024020494,DAL,H,12/16/2024,0,0,Stars,Capitals,1,W,26,1,0.961538,0,WSH,0,60:00:00,8479979,Jake Oettinger
2024020483,DAL,H,12/14/2024,0,0,Stars,Blues,1,W,16,1,0.9375,0,STL,0,62:31:00,8479979,Jake Oettinger
2024020466,DAL,H,12/12/2024,0,0,Stars,Predators,1,L,25,3,0.88,0,NSH,0,59:10:00,8479979,Jake Oettinger
2024020442,DAL,H,12/8/2024,0,0,Stars,Flames,1,W,31,2,0.935484,0,CGY,0,59:47:00,8479979,Jake Oettinger
2024020423,DAL,R,12/6/2024,0,0,Stars,Golden Knights,1,L,28,3,0.892857,0,VGK,0,56:56:00,8479979,Jake Oettinger
2024020409,DAL,R,12/4/2024,0,0,Stars,Kings,1,L,17,3,0.823529,0,LAK,0,58:37:00,8479979,Jake Oettinger
2024020391,DAL,H,12/1/2024,0,1,Stars,Jets,1,W,27,1,0.962963,0,WPG,0,60:00:00,8479979,Jake Oettinger
2024020373,DAL,H,11/29/2024,0,0,Stars,Avalanche,1,W,32,3,0.90625,0,COL,0,60:00:00,8479979,Jake Oettinger
2024020339,DAL,R,11/25/2024,0,0,Stars,Hurricanes,1,L,33,5,0.848485,0,CAR,0,58:31:00,8479979,Jake Oettinger
2024020325,DAL,R,11/23/2024,0,0,Stars,Lightning,1,W,29,2,0.931034,0,TBL,0,60:00:00,8479979,Jake Oettinger
2024020303,DAL,H,11/20/2024,0,0,Stars,Sharks,1,W,23,2,0.913043,0,SJS,0,59:56:00,8479979,Jake Oettinger
2024020281,DAL,R,11/16/2024,0,0,Stars,Wild,1,W,23,1,0.956522,0,MIN,0,60:00:00,8479979,Jake Oettinger
2024020262,DAL,H,11/14/2024,0,0,Stars,Bruins,1,W,25,2,0.92,0,BOS,0,60:00:00,8479979,Jake Oettinger
2024020241,DAL,R,11/11/2024,0,0,Stars,Penguins,1,W,21,1,0.952381,0,PIT,0,59:30:00,8479979,Jake Oettinger
2024020230,DAL,R,11/9/2024,0,0,Stars,Jets,1,L,15,4,0.733333,0,WPG,0,29:21:00,8479979,Jake Oettinger
2024020216,DAL,H,11/7/2024,0,0,Stars,Blackhawks,1,W,26,1,0.961538,0,CHI,0,59:28:00,8479979,Jake Oettinger
2024020168,DAL,H,11/1/2024,0,0,Stars,Panthers,1,L,28,6,0.785714,0,FLA,0,60:00:00,8479979,Jake Oettinger
2024020132,DAL,H,10/26/2024,0,0,Stars,Blackhawks,1,W,24,2,0.916667,0,CHI,0,59:55:00,8479979,Jake Oettinger
2024020095,DAL,R,10/22/2024,0,0,Stars,Sabres,1,L,24,3,0.875,0,BUF,0,54:30:00,8479979,Jake Oettinger
2024020077,DAL,H,10/19/2024,0,0,Stars,Oilers,1,W,31,1,0.967742,0,EDM,0,60:00:00,8479979,Jake Oettinger
2024020054,DAL,H,10/15/2024,0,0,Stars,Sharks,1,W,27,2,0.925926,0,SJS,0,64:32:00,8479979,Jake Oettinger
2024020032,DAL,H,10/12/2024,0,0,Stars,Islanders,1,W,34,0,1,1,NYI,0,60:00:00,8479979,Jake Oettinger
2024020017,DAL,R,10/10/2024,0,0,Stars,Predators,1,W,36,3,0.916667,0,NSH,0,59:19:00,8479979,Jake Oettinger
2024021298,ANA,R,4/15/2025,0,0,Ducks,Wild,1,O,40,3,0.925,0,MIN,0,64:42:00,8480843,Lukas Dostal
2024021284,ANA,H,4/13/2025,0,0,Ducks,Avalanche,1,L,24,3,0.875,0,COL,0,59:38:00,8480843,Lukas Dostal
2024021259,ANA,R,4/10/2025,0,0,Ducks,Kings,1,L,29,6,0.793103,0,LAK,0,59:14:00,8480843,Lukas Dostal
2024021232,ANA,H,4/7/2025,0,0,Ducks,Oilers,1,W,47,2,0.957447,0,EDM,0,60:00:00,8480843,Lukas Dostal
2024021212,ANA,R,4/5/2025,0,0,Ducks,Canucks,1,L,26,6,0.769231,0,VAN,0,60:00:00,8480843,Lukas Dostal
2024021203,ANA,R,4/3/2025,0,0,Ducks,Flames,0,,8,1,0.875,0,CGY,0,20:00,8480843,Lukas Dostal
2024021190,ANA,H,4/1/2025,0,0,Ducks,Sharks,1,W,31,3,0.903226,0,SJS,0,65:00:00,8480843,Lukas Dostal
2024021176,ANA,H,3/30/2025,0,0,Ducks,Maple Leafs,1,L,23,3,0.869565,0,TOR,0,57:42:00,8480843,Lukas Dostal
2024021158,ANA,H,3/28/2025,0,0,Ducks,Rangers,1,W,30,4,0.866667,0,NYR,0,60:59:00,8480843,Lukas Dostal
2024021123,ANA,H,3/23/2025,0,0,Ducks,Hurricanes,1,L,36,4,0.888889,0,CAR,0,59:40:00,8480843,Lukas Dostal
2024021083,ANA,R,3/18/2025,0,0,Ducks,Stars,1,O,31,4,0.870968,0,DAL,0,61:50:00,8480843,Lukas Dostal
2024021068,ANA,R,3/16/2025,0,0,Ducks,Blues,1,L,14,5,0.642857,0,STL,0,40:00:00,8480843,Lukas Dostal
2024021053,ANA,H,3/14/2025,0,0,Ducks,Predators,1,W,29,1,0.965517,0,NSH,0,60:00:00,8480843,Lukas Dostal
2024021033,ANA,H,3/11/2025,0,0,Ducks,Capitals,1,L,42,6,0.857143,0,WSH,0,58:37:00,8480843,Lukas Dostal
2024021020,ANA,H,3/9/2025,0,0,Ducks,Islanders,1,W,32,1,0.96875,0,NYI,0,59:42:00,8480843,Lukas Dostal
2024021002,ANA,H,3/7/2025,0,0,Ducks,Blues,1,L,21,3,0.857143,0,STL,0,58:36:00,8480843,Lukas Dostal
2024020986,ANA,R,3/5/2025,0,0,Ducks,Canucks,0,L,15,1,0.933333,0,VAN,0,24:05:00,8480843,Lukas Dostal
2024020981,ANA,R,3/4/2025,0,0,Ducks,Oilers,1,W,35,2,0.942857,0,EDM,0,59:55:00,8480843,Lukas Dostal
2024020944,ANA,H,2/27/2025,0,0,Ducks,Canucks,1,W,24,2,0.916667,0,VAN,0,60:00:00,8480843,Lukas Dostal
2024020919,ANA,R,2/25/2025,0,0,Ducks,Sabres,1,L,37,3,0.918919,0,BUF,0,57:49:00,8480843,Lukas Dostal
2024020908,ANA,R,2/23/2025,0,0,Ducks,Red Wings,1,O,36,5,0.861111,0,DET,0,61:05:00,8480843,Lukas Dostal
2024020899,ANA,R,2/22/2025,0,0,Ducks,Bruins,0,W,10,1,0.9,0,BOS,0,23:39,8480843,Lukas Dostal
2024020888,ANA,R,2/8/2025,0,0,Ducks,Kings,1,W,45,1,0.977778,0,LAK,0,64:56:00,8480843,Lukas Dostal
2024020837,ANA,H,2/2/2025,0,0,Ducks,Canadiens,1,W,23,2,0.913043,0,MTL,0,60:00:00,8480843,Lukas Dostal
2024020806,ANA,R,1/28/2025,0,0,Ducks,Kraken,1,W,30,4,0.866667,0,SEA,0,60:00:00,8480843,Lukas Dostal
2024020787,ANA,H,1/25/2025,0,0,Ducks,Predators,0,W,33,1,0.969697,0,NSH,0,40:00:00,8480843,Lukas Dostal
2024020756,ANA,H,1/21/2025,0,0,Ducks,Panthers,1,L,29,5,0.827586,0,FLA,0,59:51:00,8480843,Lukas Dostal
2024020709,ANA,R,1/16/2025,0,0,Ducks,Lightning,1,O,35,3,0.914286,0,TBL,0,64:33:00,8480843,Lukas Dostal
2024020687,ANA,R,1/12/2025,0,0,Ducks,Hurricanes,1,W,37,2,0.945946,0,CAR,0,61:52:00,8480843,Lukas Dostal
2024020661,ANA,R,1/9/2025,0,0,Ducks,Blues,1,L,22,6,0.727273,0,STL,0,28:02:00,8480843,Lukas Dostal
2024020618,ANA,R,1/3/2025,0,0,Ducks,Oilers,1,L,26,3,0.884615,0,EDM,0,58:21:00,8480843,Lukas Dostal
2024020598,ANA,H,12/31/2024,0,0,Ducks,Devils,1,W,34,2,0.941176,0,NJD,0,60:00:00,8480843,Lukas Dostal
2024020578,ANA,H,12/29/2024,0,0,Ducks,Oilers,1,W,23,3,0.869565,0,EDM,0,58:45:00,8480843,Lukas Dostal
2024020568,ANA,H,12/28/2024,0,0,Ducks,Flyers,1,L,24,2,0.916667,0,PHI,0,57:52:00,8480843,Lukas Dostal
2024020557,ANA,R,12/23/2024,0,0,Ducks,Golden Knights,0,L,22,3,0.863636,0,VGK,0,39:57:00,8480843,Lukas Dostal
2024020542,ANA,R,12/22/2024,0,0,Ducks,Utah Hockey Club,1,W,25,4,0.84,0,UTA,0,65:00:00,8480843,Lukas Dostal
2024020511,ANA,H,12/18/2024,0,0,Ducks,Jets,1,W,23,2,0.913043,0,WPG,0,60:00:00,8480843,Lukas Dostal
2024020459,ANA,R,12/12/2024,0,0,Ducks,Maple Leafs,1,L,33,3,0.909091,0,TOR,0,59:01:00,8480843,Lukas Dostal
2024020445,ANA,R,12/9/2024,0,0,Ducks,Canadiens,1,O,21,2,0.904762,0,MTL,0,65:00:00,8480843,Lukas Dostal
2024020392,ANA,H,12/1/2024,0,0,Ducks,Senators,1,W,31,3,0.903226,0,OTT,0,64:41:00,8480843,Lukas Dostal
2024020343,ANA,H,11/25/2024,0,0,Ducks,Kraken,1,L,28,3,0.892857,0,SEA,0,57:26:00,8480843,Lukas Dostal
2024020291,ANA,R,11/18/2024,0,0,Ducks,Stars,1,W,36,2,0.944444,0,DAL,0,60:00:00,8480843,Lukas Dostal
2024020256,ANA,H,11/13/2024,0,0,Ducks,Golden Knights,1,L,39,3,0.923077,0,VGK,0,59:46:00,8480843,Lukas Dostal
2024020222,ANA,H,11/8/2024,0,0,Ducks,Wild,1,L,31,5,0.83871,0,MIN,0,59:51:00,8480843,Lukas Dostal
2024020203,ANA,H,11/5/2024,0,0,Ducks,Canucks,1,L,37,5,0.864865,0,VAN,0,60:00:00,8480843,Lukas Dostal
2024020191,ANA,H,11/3/2024,0,0,Ducks,Blackhawks,1,L,29,4,0.862069,0,CHI,0,58:32:00,8480843,Lukas Dostal
2024020163,ANA,R,10/31/2024,0,0,Ducks,Penguins,1,O,45,2,0.955556,0,PIT,0,62:35:00,8480843,Lukas Dostal
2024020152,ANA,R,10/29/2024,0,0,Ducks,Islanders,1,W,41,1,0.97561,0,NYI,0,60:00:00,8480843,Lukas Dostal
2024020128,ANA,R,10/26/2024,0,0,Ducks,Rangers,1,L,32,2,0.9375,0,NYR,0,57:57:00,8480843,Lukas Dostal
2024020105,ANA,H,10/22/2024,0,0,Ducks,Sharks,1,W,28,1,0.964286,0,SJS,0,60:00:00,8480843,Lukas Dostal
2024020090,ANA,H,10/20/2024,0,0,Ducks,Kings,1,L,34,2,0.941176,0,LAK,0,59:23:00,8480843,Lukas Dostal
2024020074,ANA,R,10/18/2024,0,0,Ducks,Avalanche,1,O,49,4,0.918367,0,COL,0,61:25:00,8480843,Lukas Dostal
2024020060,ANA,H,10/16/2024,0,0,Ducks,Utah Hockey Club,1,W,30,4,0.866667,0,UTA,0,60:50:00,8480843,Lukas Dostal
2024020037,ANA,R,10/12/2024,0,0,Ducks,Sharks,1,W,30,0,1,1,SJS,0,59:50:00,8480843,Lukas Dostal
2024021298,MIN,H,4/15/2025,0,0,Wild,Ducks,0,W,5,0,1,0,ANA,0,4:42,8470594,Marc-Andre Fleury
2024021264,MIN,R,4/11/2025,0,0,Wild,Flames,0,,3,0,1,0,CGY,0,9:36,8470594,Marc-Andre Fleury
2024021247,MIN,H,4/9/2025,0,0,Wild,Sharks,1,W,31,7,0.774194,0,SJS,0,61:01:00,8470594,Marc-Andre Fleury
2024021134,MIN,H,3/25/2025,0,0,Wild,Golden Knights,1,L,37,4,0.891892,0,VGK,0,59:46:00,8470594,Marc-Andre Fleury
2024021015,MIN,H,3/9/2025,0,0,Wild,Penguins,1,L,21,2,0.904762,0,PIT,0,57:35:00,8470594,Marc-Andre Fleury
2024020942,MIN,R,2/27/2025,0,0,Wild,Utah Hockey Club,1,L,31,6,0.806452,0,UTA,0,60:00:00,8470594,Marc-Andre Fleury
2024020894,MIN,R,2/22/2025,0,0,Wild,Red Wings,1,W,30,3,0.9,0,DET,0,62:31:00,8470594,Marc-Andre Fleury
2024020845,MIN,R,2/4/2025,0,0,Wild,Bruins,1,L,34,2,0.941176,0,BOS,0,57:51:00,8470594,Marc-Andre Fleury
2024020813,MIN,R,1/30/2025,0,0,Wild,Canadiens,1,W,19,0,1,1,MTL,0,60:00:00,8470594,Marc-Andre Fleury
2024020784,MIN,H,1/25/2025,0,0,Wild,Flames,1,L,29,5,0.827586,0,CGY,2,58:57:00,8470594,Marc-Andre Fleury
2024020741,MIN,R,1/20/2025,0,0,Wild,Avalanche,1,W,27,1,0.962963,0,COL,0,60:00:00,8470594,Marc-Andre Fleury
2024020733,MIN,R,1/18/2025,0,0,Wild,Predators,1,L,37,5,0.864865,0,NSH,0,58:29:00,8470594,Marc-Andre Fleury
2024020683,MIN,R,1/11/2025,0,0,Wild,Sharks,1,W,37,1,0.972973,0,SJS,0,60:00:00,8470594,Marc-Andre Fleury
2024020646,MIN,H,1/7/2025,0,0,Wild,Blues,0,W,15,0,1,0,STL,0,35:27:00,8470594,Marc-Andre Fleury
2024020605,MIN,R,1/2/2025,0,0,Wild,Capitals,1,W,31,3,0.903226,0,WSH,0,64:39:00,8470594,Marc-Andre Fleury
2024020526,MIN,H,12/20/2024,0,0,Wild,Utah Hockey Club,1,L,18,2,0.888889,0,UTA,0,57:39:00,8470594,Marc-Andre Fleury
2024020509,MIN,H,12/18/2024,0,0,Wild,Panthers,1,L,33,6,0.818182,0,FLA,0,60:00:00,8470594,Marc-Andre Fleury
2024020476,MIN,H,12/14/2024,0,0,Wild,Flyers,1,W,22,1,0.954545,0,PHI,0,60:00:00,8470594,Marc-Andre Fleury
2024020467,MIN,H,12/12/2024,0,0,Wild,Oilers,0,,9,2,0.777778,0,EDM,0,20:00,8470594,Marc-Andre Fleury
2024020434,MIN,R,12/7/2024,0,0,Wild,Kings,1,L,32,2,0.9375,0,LAK,0,57:55:00,8470594,Marc-Andre Fleury
2024020363,MIN,H,11/29/2024,0,0,Wild,Blackhawks,1,W,23,2,0.913043,0,CHI,0,60:00:00,8470594,Marc-Andre Fleury
2024020315,MIN,R,11/21/2024,0,0,Wild,Oilers,1,W,31,3,0.903226,0,EDM,0,59:47:00,8470594,Marc-Andre Fleury
2024020219,MIN,R,11/7/2024,0,0,Wild,Sharks,1,W,26,2,0.923077,0,SJS,0,59:48:00,8470594,Marc-Andre Fleury
2024020153,MIN,R,10/29/2024,0,0,Wild,Penguins,1,W,29,3,0.896552,0,PIT,0,59:59:00,8470594,Marc-Andre Fleury
2024020112,MIN,R,10/24/2024,0,0,Wild,Lightning,1,W,26,2,0.923077,0,TBL,0,60:00:00,8470594,Marc-Andre Fleury
2024020033,MIN,H,10/12/2024,0,0,Wild,Kraken,1,O,34,4,0.882353,0,SEA,0,64:34:00,8470594,Marc-Andre Fleury
2024021305,VAN,H,4/16/2025,0,0,Canucks,Golden Knights,1,,20,1,0.95,0,VGK,0,40:00:00,8480947,Kevin Lankinen
2024021273,VAN,H,4/12/2025,0,0,Canucks,Wild,1,O,33,3,0.909091,0,MIN,0,62:47:00,8480947,Kevin Lankinen
2024021256,VAN,R,4/10/2025,0,0,Canucks,Avalanche,1,W,32,1,0.96875,0,COL,0,60:00:00,8480947,Kevin Lankinen
2024021229,VAN,H,4/6/2025,0,0,Canucks,Golden Knights,1,L,35,3,0.914286,0,VGK,0,58:45:00,8480947,Kevin Lankinen
2024021155,VAN,R,3/28/2025,0,0,Canucks,Blue Jackets,1,O,38,6,0.842105,0,CBJ,0,65:00:00,8480947,Kevin Lankinen
2024021104,VAN,R,3/22/2025,0,0,Canucks,Rangers,1,L,11,4,0.636364,0,NYR,0,57:33:00,8480947,Kevin Lankinen
2024021095,VAN,R,3/20/2025,0,0,Canucks,Blues,1,O,29,4,0.862069,0,STL,0,62:17:00,8480947,Kevin Lankinen
2024021086,VAN,H,3/18/2025,0,0,Canucks,Jets,1,W,22,2,0.909091,0,WPG,0,59:24:00,8480947,Kevin Lankinen
2024021071,VAN,H,3/16/2025,0,0,Canucks,Utah Hockey Club,1,L,22,2,0.909091,0,UTA,0,59:25:00,8480947,Kevin Lankinen
2024021037,VAN,R,3/12/2025,0,0,Canucks,Flames,1,W,23,3,0.869565,0,CGY,0,65:00:00,8480947,Kevin Lankinen
2024021032,VAN,H,3/11/2025,0,0,Canucks,Canadiens,1,L,26,3,0.884615,0,MTL,0,58:30:00,8480947,Kevin Lankinen
2024021019,VAN,H,3/9/2025,0,0,Canucks,Stars,1,L,18,3,0.833333,0,DAL,0,59:01:00,8480947,Kevin Lankinen
2024021000,VAN,H,3/7/2025,0,0,Canucks,Wild,1,W,38,1,0.973684,0,MIN,0,60:00:00,8480947,Kevin Lankinen
2024020986,VAN,H,3/5/2025,0,0,Canucks,Ducks,1,W,16,2,0.875,0,ANA,0,59:24:00,8480947,Kevin Lankinen
2024020960,VAN,R,3/1/2025,0,0,Canucks,Kraken,1,L,23,5,0.782609,0,SEA,0,57:58:00,8480947,Kevin Lankinen
2024020932,VAN,R,2/26/2025,0,0,Canucks,Kings,1,W,26,2,0.923077,0,LAK,0,64:26:00,8480947,Kevin Lankinen
2024020905,VAN,R,2/22/2025,0,0,Canucks,Golden Knights,1,L,34,2,0.941176,0,VGK,0,57:09:00,8480947,Kevin Lankinen
2024020884,VAN,H,2/8/2025,0,0,Canucks,Maple Leafs,0,W,22,1,0.954545,0,TOR,0,50:00:00,8480947,Kevin Lankinen
2024020842,VAN,H,2/2/2025,0,0,Canucks,Red Wings,1,O,18,3,0.833333,0,DET,0,64:18:00,8480947,Kevin Lankinen
2024020796,VAN,R,1/27/2025,0,1,Canucks,Blues,1,W,26,2,0.923077,0,STL,0,60:00:00,8480947,Kevin Lankinen
2024020786,VAN,H,1/25/2025,0,0,Canucks,Capitals,1,W,33,1,0.969697,0,WSH,0,60:00:00,8480947,Kevin Lankinen
2024020702,VAN,R,1/14/2025,0,0,Canucks,Jets,1,L,33,6,0.818182,0,WPG,0,60:00:00,8480947,Kevin Lankinen
2024020672,VAN,R,1/11/2025,0,0,Canucks,Maple Leafs,1,W,20,0,1,1,TOR,0,59:31:00,8480947,Kevin Lankinen
2024020650,VAN,R,1/8/2025,0,0,Canucks,Capitals,1,O,18,2,0.888889,0,WSH,0,63:53:00,8480947,Kevin Lankinen
2024020638,VAN,R,1/6/2025,0,0,Canucks,Canadiens,1,O,24,5,0.791667,0,MTL,0,60:41:00,8480947,Kevin Lankinen
2024020619,VAN,H,1/3/2025,0,0,Canucks,Predators,1,L,17,1,0.941176,0,NSH,0,58:05:00,8480947,Kevin Lankinen
2024020613,VAN,R,1/2/2025,0,0,Canucks,Kraken,0,W,15,2,0.866667,0,SEA,0,37:11:00,8480947,Kevin Lankinen
2024020600,VAN,R,12/31/2024,0,0,Canucks,Flames,1,L,28,2,0.928571,0,CGY,0,58:01:00,8480947,Kevin Lankinen
2024020537,VAN,H,12/21/2024,0,0,Canucks,Senators,1,O,22,5,0.772727,0,OTT,0,60:15:00,8480947,Kevin Lankinen
2024020519,VAN,R,12/19/2024,0,0,Canucks,Golden Knights,1,L,20,2,0.9,0,VGK,0,59:41:00,8480947,Kevin Lankinen
2024020471,VAN,H,12/12/2024,0,0,Canucks,Panthers,1,W,27,0,1,1,FLA,0,60:00:00,8480947,Kevin Lankinen
2024020437,VAN,H,12/8/2024,0,0,Canucks,Lightning,1,L,32,3,0.90625,0,TBL,0,58:12:00,8480947,Kevin Lankinen
